# stan_version_major = 2
# stan_version_minor = 25
# stan_version_patch = 0
# model = sl_beta_model
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
# id = 3
# data
#   file = data/cleaned/tmp/sl_beta_sens_pdw2_all.R.data
# init = 2 (Default)
# random
#   seed = 100605
# output
#   file = output/sl_beta_sens_pdw2_all_3.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
# stanc_version = stanc3 82a27ba
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,alpha,theta.1,theta.2,theta.3,theta.4,theta.5,theta.6,theta.7,theta.8,theta.9,theta.10,theta.11,theta.12,theta.13,theta.14,theta.15,theta.16,theta.17,theta.18,theta.19,theta.20,theta.21,theta.22,theta.23,theta.24,theta.25,theta.26,theta.27,theta.28,phi,beta.1,beta.2,beta.3,beta.4,beta.5,beta.6,beta.7,beta.8,beta.9,beta.10,beta.11,beta.12,beta.13,beta.14,beta.15,beta.16,beta.17,beta.18,beta.19,beta.20,beta.21,beta.22,beta.23,beta.24,beta.25,beta.26,beta.27,beta.28
5423.77,0.839765,0.598669,3,7,0,-5408.69,-1.54377,-0.00379229,-0.0207011,-0.0886152,0.059812,0.0145854,0.00635756,0.148172,-0.140255,-0.152328,-0.0547412,0.0165776,-0.126483,-0.0437832,-0.0770548,0.101346,0.164345,0.0807082,-0.0150675,0.0211436,0.107999,-0.0495616,-0.00610179,0.0426024,0.00369564,0.00318172,-0.0129532,-0.00611833,-0.0366949,7.62267,0.653643,-0.0453039,-0.428139,0.0382375,0.00100225,0.000658146,-0.0417711,-0.0116787,-0.596307,-0.505734,-0.205609,-0.0608028,-0.446195,-0.352106,0.855145,0.694589,0.712658,-0.0245651,0.19361,0.299524,-0.140441,-0.0452256,0.110223,-0.0667692,-0.0829281,-0.150667,-0.17583,-0.484654
5427,0.981125,0.598669,3,7,0,-5408.49,-1.55636,0.0052833,0.00574177,-0.101744,0.0386788,0.0246486,0.014006,0.130841,-0.102062,-0.167477,-0.0356234,0.0220108,-0.103915,-0.0407145,-0.0957828,0.101896,0.167104,0.0631749,-0.0167256,-0.00206773,0.0625545,-0.00249389,-0.0143536,0.0216624,0.0181609,0.00282467,0.00346645,-0.017636,-0.0243315,7.96581,0.166766,-0.0092416,-0.215313,0.0151943,-0.00483278,0.00298011,-0.0531136,0.106726,-0.587172,-0.392092,-0.161025,-0.0465782,-0.383679,-0.525521,0.855075,0.773729,0.5381,-0.0177395,0.084376,0.175286,-0.0119748,-0.0444759,0.0729254,0.070079,-0.0326959,-0.0410243,-0.355723,-0.321362
5437.25,1,0.598669,3,7,0,-5421.71,-1.55162,0.000946194,-0.00699581,-0.0846545,0.0426278,0.0247728,-0.00359146,0.129262,-0.128947,-0.154431,-0.0478141,0.00400349,-0.114541,-0.0490642,-0.0785173,0.120135,0.165717,0.0845618,-0.021921,0.00492657,0.0689323,-0.0424374,0.00314548,0.0298384,-0.000983712,0.0162569,-0.0334366,0.00949671,-0.0245133,7.8089,0.384298,-0.0253269,-0.288869,0.0242375,0.0570108,-0.00426327,-0.0384238,0.018462,-0.568267,-0.459478,-0.243582,-0.0428128,-0.486745,-0.318782,0.982528,0.70059,0.731392,-0.031897,0.104343,0.191424,-0.127301,-0.0298839,0.0510068,-0.0967802,-0.0330382,-0.237231,0.12176,-0.323763
5430.43,0.731552,0.598669,3,7,0,-5419.86,-1.57787,0.00712326,0.000147504,-0.0987349,0.0460375,0.0262736,0.0108801,0.134618,-0.115086,-0.171848,-0.0421332,0.0109212,-0.115913,-0.0327545,-0.0843836,0.112942,0.165966,0.0611757,-0.0188457,0.0138687,0.087256,-0.011974,0.00656026,0.0175615,0.0263679,0.0126328,0.0141016,-0.0162188,-0.0169414,8.18374,0.272074,-0.017397,-0.246927,0.0189384,0.00178443,0.00219097,-0.0496251,0.0439133,-0.614131,-0.425431,-0.212033,-0.0531471,-0.351767,-0.390911,0.934275,0.764869,0.531165,-0.00645185,0.151777,0.243567,0.00581261,0.0648844,0.107279,0.172673,0.0607529,0.0385224,-0.317055,-0.223756
5427.31,0.878845,0.598669,3,7,0,-5413.73,-1.55256,-0.00303265,-0.037078,-0.0778056,0.0338361,0.0118838,0.0253255,0.147178,-0.114949,-0.168817,-0.0427085,0.0303433,-0.110735,-0.0442189,-0.0728668,0.122043,0.169259,0.0757899,-0.00972321,-0.0063024,0.0632474,-0.0465988,-0.00772358,0.0307794,0.00164469,0.0192823,-0.0223083,-0.00942142,-0.0177681,7.77686,0.73587,-0.0508,-0.133951,0.0113145,-0.0537436,0.00706868,-0.0322078,0.0936698,-0.592353,-0.444423,-0.15541,-0.044836,-0.473863,-0.265096,1.01435,0.743296,0.66447,-0.0173847,0.073563,0.174926,-0.130824,-0.0445481,0.0786843,-0.0554016,0.00456993,-0.17786,-0.198882,-0.234675
5431.47,0.94285,0.598669,3,7,0,-5412.96,-1.55645,0.00169515,-0.0101239,-0.0952858,0.0159517,0.0166718,0.0136448,0.133199,-0.124447,-0.159308,-0.047089,0.0276998,-0.0953729,-0.0398033,-0.0875263,0.112491,0.15231,0.0598052,-0.0185425,0.0136611,0.0745864,-0.0419712,0.00850203,0.00517838,0.00717002,0.00173133,-0.0113211,0.000706015,-0.00915149,7.92646,0.181399,-0.0107957,-0.0370447,-0.00205344,-0.0244244,0.00409695,-0.0833268,0.0133979,-0.545966,-0.411881,-0.133912,-0.0281241,-0.418298,-0.438301,0.956469,0.68051,0.524847,-0.0196421,0.130947,0.206314,-0.110847,0.00874529,-0.00608977,0.00382242,-0.0350041,-0.0845509,-0.00454629,-0.12087
5432.64,0.927703,0.598669,3,7,0,-5418.79,-1.56017,0.013184,-0.00516754,-0.0795418,0.0564809,0.0307208,-0.00365866,0.115111,-0.1097,-0.151317,-0.0435084,0.00984426,-0.128249,-0.0335457,-0.0753991,0.106992,0.170572,0.076686,-0.00710911,0.0141752,0.0758288,-0.0235412,2.09717e-05,0.0212658,0.0303242,0.00449163,-0.000454166,-0.0088758,-0.0431979,7.88674,0.44106,-0.0284,-0.376253,0.0328845,0.0608232,-0.00426805,-0.0573663,0.0710453,-0.596496,-0.495916,-0.227331,-0.0717551,-0.386549,-0.314885,0.899695,0.752902,0.65378,-0.0132292,0.13606,0.211837,-0.0620498,-0.0088703,0.0567387,0.115587,-0.0560276,-0.088859,-0.236456,-0.570544
5430.18,0.480922,0.598669,3,7,0,-5403.38,-1.5305,-0.00602235,-0.00692008,-0.0934016,0.0374729,0.0159197,0.0127486,0.146017,-0.128154,-0.166539,-0.0475306,0.0194801,-0.0891586,-0.0511832,-0.0867432,0.119988,0.146161,0.0722984,-0.0185977,0.0135191,0.0708705,-0.0327549,0.00555126,0.0332667,-0.00665167,0.0226997,-0.0234704,0.00732284,0.00125312,7.64716,0.333203,-0.0230222,-0.219185,0.0174112,-0.0212534,0.00370678,-0.0370505,0.0130552,-0.559659,-0.397184,-0.158685,-0.0168014,-0.482057,-0.405278,0.953581,0.624328,0.637954,-0.0144227,0.124873,0.196427,-0.0682402,0.0275999,0.122276,-0.0601292,0.0669256,-0.133134,0.131284,0.0165508
5428.61,0.940527,0.598669,3,7,0,-5414.8,-1.57136,0.00587176,-0.00949314,-0.0850723,0.0517065,0.0253614,-0.00254012,0.120119,-0.118827,-0.1482,-0.0383736,0.0161668,-0.134884,-0.0365677,-0.0890094,0.119246,0.175916,0.0641767,-0.00776507,0.00763607,0.0808967,-0.026147,0.00589034,0.0228383,0.0236383,0.00795348,0.0187203,-0.00740642,-0.0418176,8.12262,0.446247,-0.0299829,-0.303171,0.026306,0.0445007,-0.003092,-0.0730188,0.0547728,-0.580273,-0.47808,-0.208266,-0.0733592,-0.400453,-0.408984,1.00466,0.813236,0.555262,-0.0033456,0.129904,0.224743,-0.0387354,0.0487975,0.107719,0.132198,0.0169234,0.0322399,-0.208018,-0.552313
5433.13,0.860779,0.598669,3,7,0,-5413.26,-1.5294,0.0080912,-0.00482144,-0.0813532,0.0492263,0.0184072,0.013912,0.144166,-0.124703,-0.175408,-0.0462254,0.0206508,-0.0891642,-0.039843,-0.0786726,0.110114,0.155822,0.0619333,-0.0211282,0.01679,0.0634638,-0.0242123,-0.000262563,0.025186,0.00222826,0.0178618,-0.0337957,0.00706069,-0.0287636,7.63128,0.455609,-0.0302134,-0.322724,0.02848,-0.0114156,0.00317182,-0.0519563,0.0305984,-0.586355,-0.386168,-0.157973,-0.0274507,-0.409309,-0.356757,0.916888,0.703499,0.536762,-0.033149,0.121673,0.177618,-0.0889735,-0.0477129,0.0272647,-0.0846376,-0.0347959,-0.249588,0.0709746,-0.379899
5433.22,0.846157,0.598669,3,7,0,-5419.61,-1.56458,0.000123179,-0.0113201,-0.092838,0.049508,0.0285647,-0.00513222,0.122275,-0.116457,-0.142696,-0.0431093,0.0121425,-0.135891,-0.0409775,-0.0830086,0.114316,0.164564,0.079163,-0.00625857,0.0125433,0.0871029,-0.0345611,0.00431365,0.0301256,0.0208277,0.00855871,0.0098767,-0.00807559,-0.0138496,8.13021,0.408424,-0.0271294,-0.311603,0.0254387,0.0550607,-0.00401649,-0.0464451,0.0471822,-0.578393,-0.506491,-0.220355,-0.0704318,-0.432325,-0.366779,0.93096,0.71093,0.691567,0.00374997,0.147907,0.241186,-0.0490824,0.0605377,0.15328,0.134805,0.0410916,0.0270292,-0.167911,-0.182921
5432.69,0.926222,0.598669,3,7,0,-5421.88,-1.54114,0.00815783,-0.00608627,-0.081058,0.0469712,0.0186867,0.0124716,0.144882,-0.125599,-0.180793,-0.0448254,0.019896,-0.0883844,-0.0355706,-0.0762773,0.111309,0.157212,0.0580828,-0.0225445,0.0164891,0.0638415,-0.0242453,0.00135752,0.0238744,0.0021215,0.0159673,-0.0345444,0.00707278,-0.0274342,7.62861,0.46049,-0.030363,-0.308592,0.026891,-0.00343991,0.00238963,-0.0541135,0.0293435,-0.596303,-0.374724,-0.16128,-0.0273844,-0.387514,-0.333611,0.933637,0.720395,0.503893,-0.0347374,0.121622,0.178738,-0.0902312,-0.045547,0.0192532,-0.0878042,-0.0446422,-0.251792,0.073654,-0.362342
5427.2,0.628961,0.598669,3,7,0,-5411.54,-1.55782,0.00215964,-0.0203742,-0.106084,0.0441858,0.0396574,-0.00817619,0.114929,-0.118148,-0.143446,-0.0431926,0.0065111,-0.137501,-0.0471204,-0.0888624,0.112824,0.163032,0.0745366,-0.00650355,0.0102655,0.0874634,-0.0227827,0.00991759,0.0241678,0.0204929,0.00960714,0.0037642,-0.00958989,-0.0285284,8.18982,0.532799,-0.0345254,-0.302605,0.0220162,0.0739576,-0.00501558,-0.0590201,0.038419,-0.590403,-0.510386,-0.231282,-0.0755862,-0.454964,-0.423419,0.931093,0.716254,0.646096,-0.00459164,0.1442,0.243997,-0.0374033,0.047362,0.0955294,0.0953016,0.00518818,-0.0379129,-0.221814,-0.376793
5427.16,0.942343,0.598669,3,7,0,-5410.78,-1.55846,0.00282555,-0.000321566,-0.0904499,0.0531905,0.0113459,0.00890156,0.14127,-0.119969,-0.187162,-0.0559082,0.0105991,-0.0830275,-0.0411764,-0.0914246,0.122769,0.167406,0.0565837,-0.00704029,0.00239443,0.0606729,-0.0203238,-0.00215514,0.00808088,-0.00160855,0.0137618,0.00373233,-0.00473113,-0.00928177,7.70897,0.400673,-0.0264387,-0.354236,0.0310745,-0.0116326,0.00227161,-0.0669098,0.0378225,-0.619762,-0.403397,-0.18788,-0.0192728,-0.437913,-0.434035,1.0283,0.78383,0.499995,-0.00278157,0.0887996,0.167903,-0.04138,0.00720928,0.043274,0.000602121,0.062968,0.00122796,-0.100539,-0.122591
5428.78,0.668337,0.598669,3,7,0,-5406.63,-1.54986,-0.00328142,-0.0156324,-0.105316,0.0509173,0.0125308,-0.009628,0.134862,-0.135191,-0.153072,-0.0199677,0.0279682,-0.114236,-0.0187839,-0.0921586,0.113416,0.157572,0.0645151,-0.0265881,0.020741,0.0847763,-0.0332135,0.0123759,0.037846,0.00604813,0.00957456,0.000108157,-0.00161232,-0.038399,7.81809,0.590093,-0.0393048,-0.379767,0.0312414,0.06263,-0.00622848,-0.0559244,0.029743,-0.537979,-0.381428,-0.156038,-0.0491749,-0.292413,-0.471752,0.933384,0.707495,0.557613,-0.0254466,0.161464,0.235751,-0.0675125,0.0451792,0.129422,-0.00892223,-0.0126844,-0.0690572,-0.0996387,-0.50716
5433.24,0.855331,0.598669,3,7,0,-5412.31,-1.55085,0.000731469,0.00504742,-0.0808,0.0596753,0.0365548,0.0174191,0.131251,-0.124812,-0.176449,-0.051332,0.00127616,-0.109407,-0.063749,-0.0735107,0.109071,0.164746,0.0783115,-0.0168337,0.0130266,0.0782031,-0.0266398,0.00100254,0.017999,0.0147247,0.0180225,-0.0289021,-0.0026821,-0.0040595,7.86894,0.332132,-0.0226568,-0.385633,0.0341867,-0.0116174,0.00458469,-0.0483622,0.021837,-0.629477,-0.426759,-0.241195,-0.0413313,-0.533717,-0.296126,0.896246,0.710344,0.682745,-0.0191299,0.134699,0.218325,-0.0741126,-0.0126267,0.0401138,0.031759,0.00922538,-0.186545,-0.0547651,-0.0536165
5433.02,0.950052,0.598669,3,7,0,-5421.13,-1.55239,0.00484619,-0.0206027,-0.0945881,0.0315455,0.0101586,-0.0095467,0.13369,-0.115099,-0.146489,-0.0378792,0.0320033,-0.114587,-0.0224401,-0.086732,0.11608,0.155657,0.065591,-0.0127142,0.0156012,0.073283,-0.0304142,0.00442393,0.0356569,0.0080181,0.00754229,0.00521534,0.00231826,-0.0387094,7.92945,0.463931,-0.0303869,-0.178674,0.0128916,0.0587195,-0.00590437,-0.052933,0.0627715,-0.542824,-0.458279,-0.136899,-0.053445,-0.33232,-0.411877,0.953859,0.697476,0.567608,-0.0121954,0.134783,0.203176,-0.0600813,0.0281853,0.132845,0.0162825,-0.00643831,-0.0341657,-0.0309952,-0.511261
5430.58,0.810763,0.598669,3,7,0,-5418,-1.56326,0.0140253,0.00557542,-0.0808238,0.0603607,0.0401454,0.0202471,0.140344,-0.126874,-0.159743,-0.0501076,0.00293679,-0.106396,-0.0487786,-0.0654169,0.114685,0.174877,0.0639786,-0.018268,0.0130925,0.0787282,-0.0233327,0.00195327,0.0202017,0.00689381,0.0229506,-0.0296854,-0.0104149,-0.00692831,7.73661,0.307341,-0.0192061,-0.402859,0.0350142,-0.0171077,0.00584346,-0.0310516,0.00652247,-0.571064,-0.399114,-0.242188,-0.0428349,-0.460157,-0.210546,0.962143,0.803188,0.564366,-0.0225877,0.135647,0.220383,-0.0701126,-0.0172158,0.038422,-0.0220633,0.0208587,-0.204788,-0.196266,-0.0915068
5432.25,0.942742,0.598669,3,7,0,-5416.31,-1.55323,-0.00663798,-0.0209583,-0.0953446,0.0369575,0.00683094,-0.0134289,0.126095,-0.117333,-0.167856,-0.0391788,0.028939,-0.120348,-0.0393223,-0.0970332,0.112675,0.152411,0.0752273,-0.0117693,0.0138682,0.0739588,-0.039113,0.00339656,0.0366197,0.0175156,0.00403752,0.00467397,0.0101958,-0.0346501,7.97987,0.540863,-0.0372617,-0.214354,0.0173216,0.0702856,-0.0077635,-0.0786561,0.0715167,-0.61352,-0.47677,-0.145113,-0.053687,-0.414912,-0.510359,0.916366,0.653233,0.64917,-0.00842807,0.131921,0.204144,-0.0745152,0.036612,0.149872,0.0806836,-0.0120035,-0.0217458,0.115263,-0.457647
5431.76,0.699929,0.598669,3,7,0,-5413.97,-1.54875,0.00123704,-0.0242312,-0.0973713,0.036671,0.0191503,-0.0110768,0.133282,-0.118512,-0.163811,-0.0294387,0.0239587,-0.112081,-0.0383485,-0.0940564,0.114216,0.15464,0.0815825,-0.0227972,0.00798808,0.0722731,-0.0352176,0.00649682,0.0403696,0.0178811,-0.00673573,-0.0104084,0.00317508,-0.0457177,7.77032,0.620625,-0.0412983,-0.241405,0.0185952,0.0791628,-0.00731088,-0.0375124,0.0774265,-0.575808,-0.428382,-0.167404,-0.0442954,-0.407094,-0.485556,0.936025,0.653815,0.68809,-0.0319156,0.118202,0.20129,-0.0974032,-0.00527041,0.100336,0.00665939,-0.133891,-0.141027,-0.0289092,-0.603823
5433.59,0.851944,0.598669,3,7,0,-5421.01,-1.56089,0.00573033,0.00837233,-0.0766782,0.0584029,0.0278784,0.0142326,0.132495,-0.124689,-0.161988,-0.0575305,0.00988164,-0.110936,-0.0422457,-0.0704962,0.115194,0.168361,0.0665491,-0.00091849,0.0193984,0.0780089,-0.0212482,-0.00242025,0.014557,0.00670738,0.0301833,-0.0120884,-0.0032488,0.00283131,7.96811,0.212257,-0.0138508,-0.378273,0.033727,-0.0169298,0.00424368,-0.0630774,0.0175423,-0.607723,-0.470588,-0.211807,-0.050388,-0.450942,-0.246717,0.946007,0.759986,0.598008,0.00574335,0.147207,0.216805,-0.0346305,0.0187222,0.0795179,0.0527316,0.128749,-0.0723117,-0.0519597,0.037395
5435.15,0.745773,0.598669,3,7,0,-5416.57,-1.55478,0.000570955,-0.0151165,-0.0957897,0.051181,0.0196716,-0.00227327,0.139307,-0.117705,-0.159746,-0.0294408,0.0305369,-0.107317,-0.0467214,-0.0855203,0.10774,0.157529,0.0765523,-0.00900696,-0.00125727,0.0716729,-0.0371381,0.0157359,0.0128459,0.0204107,0.000464807,-0.00589654,0.0113487,-0.0354152,7.85085,0.583962,-0.0386407,-0.359264,0.0300055,0.0370671,-0.00256624,-0.0333341,0.0828404,-0.559231,-0.403642,-0.135574,-0.0451116,-0.452814,-0.407617,0.905344,0.67699,0.655457,-0.0134583,0.0973613,0.198928,-0.0906229,0.0360739,0.0221451,0.0662211,-0.0590681,-0.0863846,0.134148,-0.467752
5429.36,0.587884,0.598669,3,7,0,-5413.24,-1.5507,-0.000822838,-0.00167306,-0.0819526,0.0172643,0.0342081,0.0047559,0.129147,-0.128248,-0.161254,-0.0558079,0.000481727,-0.11579,-0.0365635,-0.0825145,0.119084,0.159646,0.0611593,-0.025329,0.0288061,0.0756011,-0.0222669,0.000892576,0.0189167,-0.00724772,0.0327265,-0.0103405,-0.00252473,-0.00371996,7.83166,0.00136387,0.000563723,-0.0136852,-0.00321853,0.03153,-0.000245081,-0.0675108,-0.0233835,-0.598829,-0.462338,-0.242311,-0.0458439,-0.390807,-0.369153,0.962313,0.722636,0.544813,-0.0164724,0.162999,0.20996,-0.0386837,0.0234467,0.0871793,-0.0328082,0.136985,-0.0724517,-0.0513637,-0.049132
5424.88,0.818824,0.598669,3,7,0,-5409.7,-1.56579,0.0125298,0.00185477,-0.104026,0.0576396,0.0118083,0.00828914,0.155428,-0.133907,-0.154998,-0.0253996,0.0245653,-0.109017,-0.051842,-0.0749211,0.113205,0.175427,0.0853455,-0.00951035,0.0328065,0.0617615,-0.03322,-0.0148019,0.0397735,0.0123361,-0.00754269,-0.00618932,0.00268767,-0.00938789,7.95477,0.291527,-0.0173518,-0.418983,0.035933,-0.00951543,0.00139477,-0.00139445,0.0599784,-0.548139,-0.373453,-0.180987,-0.0398096,-0.493468,-0.301442,0.918746,0.760768,0.732478,-0.0091819,0.153502,0.170105,-0.0804652,-0.035012,0.147548,0.0367522,-0.0687932,-0.0514905,0.029913,-0.123992
5431.28,0.987381,0.598669,3,7,0,-5412.22,-1.54343,0.00205799,-0.0075861,-0.0656103,0.0384972,0.0312938,0.00379015,0.118746,-0.115111,-0.162606,-0.0594949,0.00740066,-0.118172,-0.0431329,-0.0816864,0.122151,0.158778,0.0633326,-0.0230989,-0.00616995,0.0865951,-0.0325863,0.0196664,0.0187647,-0.00275891,0.0192342,-0.00844684,0.00241199,-0.033317,7.62779,0.384182,-0.0274012,-0.158706,0.0143324,0.0355374,-0.000968559,-0.0802396,0.0173215,-0.596294,-0.485792,-0.219253,-0.0503987,-0.431041,-0.346533,1.01921,0.713442,0.556325,-0.0244152,0.107476,0.241114,-0.0753396,0.049735,0.0436897,-0.0593475,0.027849,-0.107929,-0.0193395,-0.44004
5429.86,0.903287,0.598669,3,7,0,-5415.97,-1.53877,-0.00600074,-0.00305483,-0.0696228,0.0540362,0.0307664,0.00376531,0.119636,-0.117087,-0.153034,-0.0645557,0.0146723,-0.113796,-0.0359912,-0.0736995,0.11307,0.158593,0.0602016,-0.0247525,-0.0114954,0.0866453,-0.0309014,0.021558,0.0268005,0.0112991,0.0275167,-0.011113,-0.00141524,-0.0297699,7.58431,0.434129,-0.0311542,-0.303006,0.0276455,0.0399165,-0.00115891,-0.0925247,-0.00071588,-0.560589,-0.477042,-0.19417,-0.0513785,-0.367123,-0.291378,0.939609,0.722712,0.529078,-0.021481,0.0970691,0.241891,-0.0548686,0.0769065,0.0945539,0.0321156,0.066455,-0.122076,-0.0801577,-0.393191
5428.23,0.938778,0.598669,3,7,0,-5415.29,-1.54278,-0.00548219,-0.00885345,-0.0782032,0.0442467,0.0361059,-0.00411264,0.114778,-0.121662,-0.149235,-0.0537799,0.0224942,-0.117284,-0.0174458,-0.0734705,0.137136,0.170041,0.0779132,-0.00932714,0.00559529,0.0817803,-0.0207092,0.000988896,0.0251794,-0.00670872,0.0302142,-0.0114932,-0.00782375,-0.0401674,7.79094,0.386256,-0.0258984,-0.285548,0.0234458,0.0661508,-0.00424097,-0.0898562,0.0557588,-0.568904,-0.539128,-0.194499,-0.0538395,-0.368421,-0.225224,1.11935,0.745015,0.682504,-0.0169976,0.124803,0.228539,-0.0610871,-0.0167625,0.0585051,-0.0953491,0.0565375,-0.149749,-0.212306,-0.530517
5429.98,1,0.598669,3,7,0,-5414.21,-1.55838,0.0121934,-0.00254693,-0.097254,0.0493826,0.0108349,0.0104676,0.149073,-0.117771,-0.174328,-0.0381652,0.00960565,-0.0977624,-0.0620871,-0.0890227,0.092348,0.152965,0.0665441,-0.0159327,0.0186045,0.0669592,-0.0375847,0.00489508,0.0304206,0.028623,-0.00358344,-0.0109771,0.000282334,9.06106e-05,7.8713,0.372131,-0.0240169,-0.321817,0.0273577,-0.0139641,0.00242097,-0.0136037,0.0331049,-0.595956,-0.346949,-0.186221,-0.0333916,-0.477776,-0.49159,0.766176,0.678379,0.57319,-0.010279,0.13192,0.185393,-0.0740224,0.0363479,0.123916,0.140484,-0.0476881,-0.0665502,0.00514015,0.00119675
5432.52,0.94985,0.598669,3,7,0,-5416.49,-1.55062,-0.0113672,-0.0113378,-0.0840476,0.0449009,0.0279845,0.00868374,0.132212,-0.135109,-0.152477,-0.0594875,0.0234802,-0.115018,-0.0189647,-0.0762726,0.129708,0.168036,0.0796888,-0.0257993,0.0124732,0.0804806,-0.0136722,0.00250545,0.0238147,-0.00733304,0.0227505,-0.0132886,0.000780109,-0.0328924,7.84207,0.440079,-0.0306854,-0.254982,0.0210898,0.0146619,0.000941267,-0.0844637,0.00851706,-0.567248,-0.531386,-0.192117,-0.0467649,-0.340388,-0.274194,1.04679,0.729774,0.689067,-0.0294317,0.137259,0.225028,-0.0426654,-0.0113597,0.0550252,-0.0953135,0.0326268,-0.138506,-0.0472899,-0.434431
5432.32,0.885883,0.598669,3,7,0,-5416.72,-1.55877,0.0138558,-0.0108194,-0.0946124,0.047134,0.0222122,-0.00689983,0.134827,-0.112679,-0.163827,-0.031101,0.000924501,-0.0992932,-0.0657281,-0.0917007,0.108574,0.161518,0.0742044,0.000182037,0.0249057,0.0742483,-0.0465295,-0.00135735,0.0367569,0.0256436,0.0141647,-0.0132146,-0.00227783,-0.00926929,7.78405,0.422831,-0.026707,-0.356122,0.029518,0.049545,-0.0041138,0.000390559,0.0658639,-0.577396,-0.353165,-0.225047,-0.0324589,-0.554533,-0.464207,0.891402,0.703667,0.652611,0.00283574,0.154136,0.20524,-0.0951829,0.022236,0.152159,0.124949,0.0225216,-0.0995536,-0.0573119,-0.122426
5435.43,0.798663,0.598669,3,7,0,-5415.32,-1.54959,-0.00736016,-0.00572833,-0.0787756,0.0464794,0.0235098,0.0159063,0.130349,-0.129221,-0.157286,-0.0573633,0.0282034,-0.124008,-0.0238618,-0.069698,0.116756,0.159433,0.0673695,-0.0200182,0.00276579,0.0782322,-0.0149502,0.00518791,0.017717,-0.00180393,0.0127489,-0.00968296,-0.000266094,-0.033457,7.80171,0.39128,-0.0275374,-0.245126,0.0212467,-0.0135393,0.00376912,-0.0952182,0.0136338,-0.597451,-0.530379,-0.161125,-0.0642531,-0.341683,-0.250834,0.96876,0.712225,0.583741,-0.0256482,0.114641,0.218721,-0.0490402,-0.00900171,0.0268566,-0.0683161,-0.0126104,-0.118626,-0.0667617,-0.441889
5435,0.86615,0.598669,3,7,0,-5422.53,-1.54054,0.00547778,-0.00580927,-0.0786329,0.030402,0.0306537,0.00334058,0.130036,-0.120093,-0.148296,-0.0544404,0.014923,-0.107043,-0.0433773,-0.0815693,0.108128,0.175282,0.0778481,0.00189284,0.00814633,0.0814939,-0.0286766,0.00491174,0.0231429,0.00191226,0.0174389,-0.0143786,0.00674337,0.00383195,7.81369,0.162828,-0.00956961,-0.184613,0.013101,0.0229412,1.27601e-05,-0.0538106,0.0539119,-0.564194,-0.462581,-0.198781,-0.0468756,-0.459874,-0.350303,0.88952,0.773857,0.692838,0.006694,0.129099,0.225914,-0.0520663,0.0365122,0.101271,0.0108642,0.0668664,-0.0736905,0.125864,0.0506111
5434.25,0.693283,0.598669,3,7,0,-5418.39,-1.56944,0.00341765,-0.00474852,-0.0995094,0.0676769,0.0117531,0.00509649,0.151224,-0.120036,-0.164909,-0.0393962,0.00933854,-0.115559,-0.038306,-0.0715128,0.114431,0.14647,0.0601278,-0.0219368,0.0115334,0.0733782,-0.0339101,0.0019236,0.0262659,0.0232272,0.00494697,-0.00292466,0.00110799,-0.0351079,7.87873,0.564036,-0.0378732,-0.456253,0.040735,0.0114672,-0.000159349,-0.000475462,0.00539101,-0.587597,-0.420225,-0.202658,-0.0506983,-0.391247,-0.29073,0.952729,0.653779,0.517369,-0.0224593,0.126384,0.20373,-0.0794947,0.00754533,0.0862937,0.0881887,-0.0371837,-0.0787986,-0.0456264,-0.463693
5428.98,0.329627,0.598669,3,7,0,-5405.9,-1.5203,0.00413567,-0.00979991,-0.0763005,0.0273331,0.0325772,0.00475632,0.11651,-0.122276,-0.155202,-0.0507973,0.0238282,-0.110197,-0.0393366,-0.0933895,0.112288,0.174813,0.0827605,-0.00537415,0.0134915,0.075753,-0.0269754,0.00662214,0.0302876,0.000481556,0.0211309,-0.0213996,-0.000914952,-0.00626142,7.95742,0.254334,-0.0163555,-0.144142,0.00985508,0.0272744,-0.000349645,-0.0986118,0.07502,-0.583619,-0.484663,-0.176554,-0.0475437,-0.438287,-0.454314,0.91095,0.762647,0.724849,-0.0060365,0.132409,0.21104,-0.0590664,0.0224463,0.101297,-0.0326238,0.0438022,-0.142723,-0.0277301,-0.0826988
